08ae5df0	__traceiter_android_rvh_select_task_rq_rt	vmlinux	kernel
6260c8f6	__traceiter_android_rvh_set_balance_anon_file_reclaim	vmlinux	kernel
7190ad78	__traceiter_android_rvh_set_cpus_allowed_comm	vmlinux	kernel
91cdc04e	__traceiter_android_rvh_set_gfp_zone_flags	vmlinux	kernel
d7cb3a52	__traceiter_android_rvh_set_iowait	vmlinux	kernel
c2ef550d	__traceiter_android_rvh_set_readahead_gfp_mask	vmlinux	kernel
028f23c0	__traceiter_android_rvh_set_skip_swapcache_flags	vmlinux	kernel
9b9ba1f5	__traceiter_android_rvh_set_task_cpu	vmlinux	kernel
9846879c	__traceiter_android_rvh_set_user_nice	vmlinux	kernel
7f5f9ee2	__traceiter_android_rvh_setscheduler	vmlinux	kernel
92dadd45	__traceiter_android_rvh_show_max_freq	vmlinux	kernel
ed5a5fe0	__traceiter_android_rvh_tick_entry	vmlinux	kernel
3e25f11d	__traceiter_android_rvh_try_to_wake_up	vmlinux	kernel
42380ebc	__traceiter_android_rvh_try_to_wake_up_success	vmlinux	kernel
fbc05d93	__traceiter_android_rvh_ttwu_cond	vmlinux	kernel
760027e1	__traceiter_android_rvh_typec_tcpci_chk_contaminant	vmlinux	kernel
37614c90	__traceiter_android_rvh_typec_tcpci_get_vbus	vmlinux	kernel
d727fd8d	__traceiter_android_rvh_uclamp_eff_get	vmlinux	kernel
347db806	__traceiter_android_rvh_ufs_complete_init	vmlinux	kernel
ac38cf23	__traceiter_android_rvh_ufs_reprogram_all_keys	vmlinux	kernel
c7020ac9	__traceiter_android_rvh_update_cpu_capacity	vmlinux	kernel
5f74f0f1	__traceiter_android_rvh_update_cpus_allowed	vmlinux	kernel
4d914af6	__traceiter_android_rvh_update_misfit_status	vmlinux	kernel
9cafcf14	__traceiter_android_rvh_util_est_update	vmlinux	kernel
5ac226ce	__traceiter_android_rvh_v4l2subdev_set_fmt	vmlinux	kernel
cd8a2711	__traceiter_android_rvh_v4l2subdev_set_frame_interval	vmlinux	kernel
1a092cf8	__traceiter_android_rvh_v4l2subdev_set_selection	vmlinux	kernel
198d7179	__traceiter_android_rvh_wake_up_new_task	vmlinux	kernel
3ed42b1e	__traceiter_android_vh_account_swap_pages	vmlinux	kernel
5f7a1ebe	__traceiter_android_vh_account_task_time	vmlinux	kernel
1fd92753	__traceiter_android_vh_add_page_to_lrulist	vmlinux	kernel
b0d1574b	__traceiter_android_vh_aes_decrypt	vmlinux	kernel
6160ff0c	__traceiter_android_vh_aes_encrypt	vmlinux	kernel
dc004b58	__traceiter_android_vh_aes_expandkey	vmlinux	kernel
1c680107	__traceiter_android_vh_alloc_pages_slowpath_begin	vmlinux	kernel
a12bfe24	__traceiter_android_vh_alloc_pages_slowpath_end	vmlinux	kernel
e73dee80	__traceiter_android_vh_alloc_si	vmlinux	kernel
e0911c41	__traceiter_android_vh_alloc_swap_slot_cache	vmlinux	kernel
2c813b59	__traceiter_android_vh_allow_domain_state	vmlinux	kernel
16e632ce	__traceiter_android_vh_alter_futex_plist_add	vmlinux	kernel
87f8492d	__traceiter_android_vh_alter_mutex_list_add	vmlinux	kernel
2817e3af	__traceiter_android_vh_alter_rwsem_list_add	vmlinux	kernel
b98e0e01	__traceiter_android_vh_arch_set_freq_scale	vmlinux	kernel
b4774778	__traceiter_android_vh_binder_alloc_new_buf_locked	vmlinux	kernel
dd48448e	__traceiter_android_vh_binder_del_ref	vmlinux	kernel
1542af58	__traceiter_android_vh_binder_free_proc	vmlinux	kernel
5c2cc3f5	__traceiter_android_vh_binder_has_work_ilocked	vmlinux	kernel
0a013010	__traceiter_android_vh_binder_looper_state_registered	vmlinux	kernel
df8fddf2	__traceiter_android_vh_binder_new_ref	vmlinux	kernel
f04ea815	__traceiter_android_vh_binder_preset	vmlinux	kernel
7e53aa57	__traceiter_android_vh_binder_print_transaction_info	vmlinux	kernel
a3007995	__traceiter_android_vh_binder_priority_skip	vmlinux	kernel
ce2eb827	__traceiter_android_vh_binder_proc_transaction	vmlinux	kernel
94a23238	__traceiter_android_vh_binder_proc_transaction_end	vmlinux	kernel
6d5e4c7d	__traceiter_android_vh_binder_read_done	vmlinux	kernel
0ec641ea	__traceiter_android_vh_binder_reply	vmlinux	kernel
89fed35e	__traceiter_android_vh_binder_restore_priority	vmlinux	kernel
e1e7774b	__traceiter_android_vh_binder_set_priority	vmlinux	kernel
b66ecca0	__traceiter_android_vh_binder_thread_read	vmlinux	kernel
0b46e6d9	__traceiter_android_vh_binder_thread_release	vmlinux	kernel
1570346e	__traceiter_android_vh_binder_trans	vmlinux	kernel
aeac497b	__traceiter_android_vh_binder_transaction_init	vmlinux	kernel
1c902cd9	__traceiter_android_vh_binder_wait_for_work	vmlinux	kernel
418a26b2	__traceiter_android_vh_binder_wakeup_ilocked	vmlinux	kernel
9ed158df	__traceiter_android_vh_blk_alloc_rqs	vmlinux	kernel
644af33f	__traceiter_android_vh_blk_rq_ctx_init	vmlinux	kernel
f1522f52	__traceiter_android_vh_build_sched_domains	vmlinux	kernel
5ce3c902	__traceiter_android_vh_cgroup_attach	vmlinux	kernel
91f54b24	__traceiter_android_vh_cgroup_set_task	vmlinux	kernel
07b8a66b	__traceiter_android_vh_check_bpf_syscall	vmlinux	kernel
6264fdb2	__traceiter_android_vh_check_file_open	vmlinux	kernel
3ede6b04	__traceiter_android_vh_check_mmap_file	vmlinux	kernel
defaa9d5	__traceiter_android_vh_check_uninterruptible_tasks	vmlinux	kernel
886d1e23	__traceiter_android_vh_check_uninterruptible_tasks_dn	vmlinux	kernel
cbeb1478	__traceiter_android_vh_clear_mask_adjust	vmlinux	kernel
3409706a	__traceiter_android_vh_clear_reserved_fmt_fields	vmlinux	kernel
9f7a01cf	__traceiter_android_vh_cma_alloc_finish	vmlinux	kernel
